"Date","Price","Open","High","Low","Vol.","Change %"
"26-06-2025","55,118.80","54,882.80","55,165.90","54,709.20","39.07M","0.68%"
"25-06-2025","54,747.25","54,575.25","54,892.35","54,518.45","32.35M","0.74%"
"24-06-2025","54,346.30","54,597.00","54,792.85","54,303.30","35.79M","0.22%"
"23-06-2025","54,226.85","54,395.30","54,459.10","54,066.05","35.88M","-0.74%"
"20-06-2025","54,630.95","54,316.90","54,690.05","54,265.70","65.63M","0.64%"
"19-06-2025","54,283.50","54,418.70","54,603.75","54,158.35","37.49M","-0.31%"
"18-06-2025","54,452.40","54,647.15","54,804.80","54,284.30","23.73M","-0.47%"
"17-06-2025","54,708.75","54,842.00","54,932.05","54,540.05","27.71M","-0.30%"
"16-06-2025","54,873.30","54,534.70","54,908.55","54,414.45","24.23M","0.63%"
"13-06-2025","54,527.15","54,373.60","54,688.60","54,349.15","35.22M","-1.05%"
"12-06-2025","55,104.10","56,019.40","56,020.25","55,005.15","44.60M","-1.28%"
"11-06-2025","55,820.60","56,128.80","56,208.40","55,749.25","53.82M","-0.67%"
"10-06-2025","56,198.80","56,178.20","56,331.80","55,952.85","32.15M","0.31%"
"09-06-2025","56,026.10","55,974.15","56,079.25","55,686.25","22.90M","0.40%"
"06-06-2025","55,802.70","55,737.85","55,842.05","55,564.15","23.36M","0.31%"
"05-06-2025","55,632.45","55,660.30","55,854.90","55,323.20","39.73M","0.18%"
"04-06-2025","55,530.55","55,542.95","55,678.65","55,279.50","32.48M","0.13%"
"03-06-2025","55,460.80","55,785.70","55,983.30","55,336.70","32.30M","-0.49%"
"02-06-2025","55,732.55","55,350.15","55,827.60","55,348.15","32.74M","0.81%"
"30-05-2025","55,283.00","55,608.40","55,736.85","55,201.80","62.61M","-0.62%"
"29-05-2025","55,630.45","55,846.70","55,881.40","55,309.20","38.32M","-0.13%"
"28-05-2025","55,703.85","55,890.70","55,970.80","55,618.35","445.02M","-1.49%"
"27-05-2025","56,547.60","57,133.55","57,204.10","56,236.85","49.92M","-0.88%"
"26-05-2025","57,049.70","56,678.50","57,084.95","56,614.70","27.75M","0.97%"
"23-05-2025","56,502.05","56,022.00","56,679.75","55,789.85","39.85M","1.63%"
"22-05-2025","55,598.05","56,326.90","56,334.00","55,305.20","45.63M","-1.44%"
"21-05-2025","56,413.15","56,369.40","56,753.50","56,235.20","25.96M","0.37%"
"20-05-2025","56,206.25","57,209.65","57,229.05","56,142.65","32.40M","-1.32%"
"19-05-2025","56,955.70","57,038.35","57,370.75","56,805.85","24.49M","-0.19%"
"16-05-2025","57,061.80","56,909.80","57,090.45","56,590.90","39.47M","0.66%"
"15-05-2025","56,685.95","56,410.15","56,939.55","56,063.30","50.65M","0.59%"
"14-05-2025","56,351.70","56,340.40","56,596.95","56,040.70","31.79M","0.03%"
"13-05-2025","56,334.15","57,061.30","57,363.60","56,208.80","33.90M","-1.34%"
"12-05-2025","57,101.40","56,498.15","57,160.70","56,354.80","24.58M","2.64%"
"09-05-2025","55,633.00","55,203.20","55,703.70","55,038.50","32.08M","-0.69%"
"08-05-2025","56,020.70","56,410.40","56,487.30","55,805.60","54.57M","-1.01%"
"07-05-2025","56,590.25","56,501.65","56,756.60","56,302.25","33.55M","-0.52%"
"06-05-2025","56,883.40","56,943.45","57,197.70","56,715.55","33.36M","-0.09%"
"05-05-2025","56,936.20","56,417.95","57,047.95","56,360.55","40.09M","1.22%"
"02-05-2025","56,252.25","56,242.15","56,588.30","55,875.80","34.11M","-0.34%"
"30-04-2025","56,445.35","56,492.00","56,826.25","56,150.30","45.41M","-0.05%"
"29-04-2025","56,474.50","56,693.80","56,744.50","56,246.30","27.96M","-0.26%"
"28-04-2025","56,620.30","56,432.95","56,767.10","56,313.35","21.20M","0.16%"
"25-04-2025","56,532.35","56,926.90","57,121.80","55,976.95","43.83M","-0.62%"
"24-04-2025","56,887.55","57,582.65","58,048.20","56,784.45","61.49M","-1.06%"
"23-04-2025","57,497.90","57,436.35","57,559.25","57,128.75","41.17M","0.53%"
"22-04-2025","57,193.80","56,471.00","57,282.20","56,263.55","50.63M","1.89%"
"21-04-2025","56,130.20","56,768.35","56,789.75","56,084.80","44.00M","-0.96%"
"17-04-2025","56,674.20","56,303.15","56,728.30","56,008.65","43.57M","0.58%"
"16-04-2025","56,345.60","55,694.65","56,435.95","55,694.65","29.27M","0.80%"
"15-04-2025","55,896.95","56,620.05","56,620.50","55,537.15","34.31M","0.28%"
"11-04-2025","55,741.10","55,939.55","55,960.50","55,234.15","32.97M","0.86%"
"09-04-2025","55,264.75","54,365.25","55,412.20","54,280.85","47.46M","1.78%"
"08-04-2025","54,300.25","53,800.05","54,531.40","53,557.35","37.48M","1.99%"
"07-04-2025","53,241.15","51,201.90","53,395.45","51,201.90","57.41M","-1.10%"
"04-04-2025","53,830.70","53,603.70","54,223.35","53,310.00","41.43M","0.04%"
"03-04-2025","53,806.75","53,330.25","53,861.80","53,283.35","33.55M","0.19%"
"02-04-2025","53,702.60","53,286.60","53,738.45","52,851.50","32.28M","1.13%"
"01-04-2025","53,101.75","53,615.15","54,029.90","52,982.80","31.42M","-0.91%"
"28-03-2025","53,589.80","53,198.80","54,150.90","53,198.80","30.77M","0.59%"
"27-03-2025","53,276.60","53,002.55","53,475.05","52,649.20","49.67M","0.54%"
"26-03-2025","52,988.50","53,229.45","53,291.55","52,872.30","32.83M","-0.27%"
"25-03-2025","53,131.30","53,307.10","53,601.65","52,990.10","41.26M","-0.19%"
"24-03-2025","53,232.75","53,185.05","53,349.30","53,014.85","28.88M","0.47%"
"21-03-2025","52,986.05","53,066.25","53,096.15","52,670.60","49.95M","0.24%"
"20-03-2025","52,857.90","52,443.45","53,035.40","52,214.55","41.82M","1.29%"
"19-03-2025","52,184.10","52,612.35","52,677.20","52,151.90","37.83M","-0.55%"
"18-03-2025","52,475.00","52,075.00","52,658.60","51,949.05","40.40M","1.36%"
"17-03-2025","51,773.15","51,777.15","52,280.65","51,545.35","23.49M","-0.20%"
"13-03-2025","51,879.25","52,047.25","52,327.60","51,781.75","23.99M","-0.15%"
"12-03-2025","51,957.25","51,973.90","52,097.10","51,663.95","35.87M","0.01%"
"11-03-2025","51,951.45","51,670.30","52,224.60","51,612.00","27.47M","-0.11%"
"10-03-2025","52,006.40","51,789.60","52,426.65","51,545.55","31.58M","0.22%"
"07-03-2025","51,891.80","51,804.95","52,005.20","51,533.75","30.21M","0.00%"
"06-03-2025","51,890.30","51,597.55","51,966.00","51,108.95","43.16M","1.19%"
"05-03-2025","51,279.10","50,397.30","51,613.95","50,397.30","43.38M","1.49%"
"04-03-2025","50,524.25","50,494.30","50,602.60","50,199.35","44.25M","-0.52%"
"03-03-2025","50,786.65","50,739.75","50,856.80","50,287.90","48.13M","0.19%"
"28-02-2025","50,689.00","51,796.65","51,918.20","50,546.85","104.63M","-2.62%"
"27-02-2025","52,055.15","52,453.35","52,579.10","51,875.35","49.60M","-0.76%"
"25-02-2025","52,453.35","52,223.90","52,645.40","52,158.90","37.63M","0.32%"
"24-02-2025","52,285.80","51,753.75","52,340.20","51,729.50","32.02M","0.36%"
"21-02-2025","52,098.15","52,362.40","52,443.50","51,893.25","33.71M","-0.46%"
"20-02-2025","52,337.30","52,035.25","52,379.15","51,905.30","39.89M","-0.04%"
"19-02-2025","52,360.45","52,346.70","52,606.60","52,096.20","29.10M","-0.23%"
"18-02-2025","52,480.50","52,897.55","53,104.00","52,383.85","29.87M","-0.88%"
"17-02-2025","52,945.00","53,011.75","53,080.10","52,644.75","34.03M","-0.36%"
"14-02-2025","53,138.55","53,444.70","53,912.60","52,993.35","40.16M","-0.33%"
"13-02-2025","53,314.75","53,713.65","53,944.90","53,221.10","31.34M","-0.79%"
"12-02-2025","53,739.00","53,741.80","53,962.20","53,114.10","33.39M","-0.10%"
"11-02-2025","53,794.25","55,012.10","55,117.20","53,505.60","35.09M","-1.94%"
"10-02-2025","54,856.65","55,081.10","55,513.20","54,657.20","46.51M","-0.47%"
"07-02-2025","55,113.30","55,904.00","56,140.65","54,822.05","83.87M","-1.30%"
"06-02-2025","55,841.80","56,592.90","56,607.35","55,646.50","36.04M","-0.96%"
"05-02-2025","56,383.75","57,339.10","57,392.25","56,311.50","46.44M","-1.56%"
"04-02-2025","57,274.70","57,701.85","57,793.70","56,859.65","80.86M","-0.25%"
"03-02-2025","57,419.55","58,276.30","58,475.10","57,110.30","39.63M","-1.67%"
"01-02-2025","58,396.05","56,818.10","59,302.55","56,051.95","60.79M","3.01%"
"31-01-2025","56,691.95","55,572.45","56,791.35","55,551.85","39.79M","2.04%"
"30-01-2025","55,558.95","55,212.45","55,803.00","55,168.55","38.71M","0.72%"
"29-01-2025","55,163.05","55,444.80","55,673.90","54,757.00","29.16M","-0.50%"
"28-01-2025","55,441.95","55,742.25","55,799.15","55,269.25","40.34M","-0.38%"
"27-01-2025","55,654.50","55,832.05","56,227.30","55,463.00","26.49M","-0.74%"
"24-01-2025","56,069.35","55,908.95","56,359.45","55,679.00","22.83M","0.52%"
"23-01-2025","55,781.80","55,308.15","55,951.25","54,770.15","27.63M","0.33%"
"22-01-2025","55,596.05","55,815.55","56,055.70","55,427.75","27.34M","-0.05%"
"21-01-2025","55,622.65","55,914.55","56,372.10","55,516.65","36.66M","-0.21%"
"20-01-2025","55,738.05","55,824.25","55,952.85","55,462.00","23.88M","-0.11%"
"17-01-2025","55,800.85","55,332.20","56,005.10","55,142.55","33.75M","1.02%"
"16-01-2025","55,240.00","55,771.75","55,834.00","54,922.45","33.88M","-0.56%"
"15-01-2025","55,549.85","55,746.85","55,832.15","55,190.25","27.23M","-0.14%"
"14-01-2025","55,627.20","56,567.30","56,622.15","55,537.60","39.81M","-1.41%"
"13-01-2025","56,420.15","56,334.50","56,925.50","56,332.80","36.84M","-1.22%"
"10-01-2025","57,117.70","57,449.90","57,607.55","56,936.60","25.40M","-0.66%"
"09-01-2025","57,495.60","56,953.80","58,238.10","56,764.50","41.39M","0.93%"
"08-01-2025","56,967.60","56,831.25","57,087.60","56,158.40","29.59M","0.44%"
"07-01-2025","56,719.55","56,852.25","57,126.60","56,667.85","30.39M","0.01%"
"06-01-2025","56,714.40","57,837.30","57,853.25","56,547.75","44.90M","-1.91%"
"03-01-2025","57,817.00","57,903.05","57,923.50","57,410.05","58.51M","0.25%"
"02-01-2025","57,671.35","57,129.15","57,718.15","56,846.35","41.99M","1.15%"
"01-01-2025","57,017.65","56,884.05","57,129.90","56,767.35","27.17M","0.38%"
"31-12-2024","56,799.65","56,576.25","56,845.80","56,278.50","25.66M","0.32%"
"30-12-2024","56,618.40","56,545.25","56,827.60","56,278.70","49.50M","0.31%"
"27-12-2024","56,444.25","56,436.75","56,615.80","56,220.15","23.98M","0.33%"
"26-12-2024","56,258.00","56,517.40","56,603.60","56,139.00","18.06M","-0.32%"
"24-12-2024","56,439.30","56,151.05","56,586.45","56,008.65","23.85M","0.54%"
"23-12-2024","56,135.05","55,970.15","56,304.45","55,701.00","30.93M","0.96%"
"20-12-2024","55,600.80","56,151.85","56,309.70","55,472.45","39.19M","-0.99%"
"19-12-2024","56,157.90","56,145.95","56,570.60","56,042.65","31.11M","-0.55%"
"18-12-2024","56,467.80","56,578.35","56,685.60","56,277.25","34.40M","0.00%"
"17-12-2024","56,467.45","56,625.45","56,842.10","56,205.00","42.09M","-0.41%"
"16-12-2024","56,697.20","56,946.00","57,062.55","56,517.45","24.37M","-0.30%"
"13-12-2024","56,869.40","56,088.70","56,997.45","55,455.15","48.52M","1.29%"
"12-12-2024","56,146.70","56,701.15","56,885.75","56,059.55","36.21M","-1.09%"
"11-12-2024","56,766.80","56,716.30","56,898.70","56,514.45","22.31M","0.42%"
"10-12-2024","56,530.25","56,582.80","56,697.40","56,383.80","30.54M","0.12%"
"09-12-2024","56,460.60","57,481.95","57,562.80","56,305.95","50.50M","-2.22%"
"06-12-2024","57,744.30","57,742.90","57,997.55","57,602.10","22.19M","0.24%"
"05-12-2024","57,605.20","57,358.60","57,922.90","56,861.25","45.39M","0.58%"
"04-12-2024","57,270.35","57,813.70","58,005.90","57,170.35","32.41M","-0.73%"
"03-12-2024","57,689.20","57,278.25","57,767.65","57,056.80","46.82M","-0.39%"
"02-12-2024","57,917.00","57,839.30","58,090.80","57,543.55","23.12M","-0.05%"
"29-11-2024","57,943.70","57,475.95","58,120.45","57,475.95","27.69M","0.41%"
"28-11-2024","57,706.05","58,068.50","58,788.85","57,444.80","39.48M","-0.56%"
"27-11-2024","58,028.60","57,912.25","58,093.55","57,430.55","21.55M","0.33%"
"26-11-2024","57,838.25","57,688.10","58,038.25","57,410.25","22.41M","0.84%"
"25-11-2024","57,358.20","57,443.50","57,902.20","57,214.10","55.74M","0.71%"
"22-11-2024","56,956.45","55,700.25","57,088.40","55,542.95","36.19M","2.27%"
"21-11-2024","55,693.70","56,168.90","56,281.95","55,493.25","39.06M","-1.21%"
"19-11-2024","56,378.55","56,554.75","57,012.90","56,268.50","28.23M","0.11%"
"18-11-2024","56,314.35","56,029.50","56,420.95","55,546.45","30.33M","0.95%"
"14-11-2024","55,782.70","56,634.75","56,774.05","55,689.20","31.05M","-1.53%"
"13-11-2024","56,647.85","56,730.95","56,855.70","56,489.10","31.75M","-0.45%"
"12-11-2024","56,902.55","57,925.15","57,960.05","56,796.45","29.41M","-1.63%"
"11-11-2024","57,843.95","58,327.15","58,533.25","57,575.15","18.65M","-0.88%"
"08-11-2024","58,359.40","58,241.40","58,431.65","57,854.85","18.02M","0.31%"
"07-11-2024","58,180.25","58,816.30","58,917.35","58,059.95","20.28M","-0.98%"
"06-11-2024","58,754.80","58,608.55","58,962.40","58,441.20","25.76M","0.36%"
"05-11-2024","58,542.20","58,601.50","58,871.25","58,242.35","22.82M","-0.34%"
"04-11-2024","58,743.70","59,579.10","59,589.90","58,398.95","26.35M","-1.16%"
"01-11-2024","59,433.20","59,542.25","59,620.40","59,328.70","3.40M","0.39%"
"31-10-2024","59,203.00","59,773.60","59,882.35","58,983.75","28.50M","-0.91%"
"30-10-2024","59,748.90","59,269.95","59,837.05","59,195.60","38.87M","0.92%"
"29-10-2024","59,203.85","59,354.50","59,389.90","58,694.95","24.58M","-0.08%"
"28-10-2024","59,252.65","58,984.10","59,518.95","58,571.30","24.25M","0.58%"
"25-10-2024","58,908.50","58,724.90","59,465.55","58,681.20","55.49M","0.88%"
"24-10-2024","58,396.90","60,171.80","60,186.40","58,253.20","45.61M","-2.83%"
"23-10-2024","60,097.65","59,712.20","60,352.15","59,712.20","35.88M","0.16%"
"22-10-2024","60,000.95","60,293.25","60,562.65","59,892.85","34.97M","-0.46%"
"21-10-2024","60,280.25","60,929.00","60,990.50","59,908.20","29.71M","-1.25%"
"18-10-2024","61,042.10","61,372.50","61,409.40","60,453.20","38.27M","-0.51%"
"17-10-2024","61,352.75","62,409.00","62,423.80","61,280.75","25.97M","-1.64%"
"16-10-2024","62,373.25","62,560.15","62,572.05","62,081.25","23.51M","-0.37%"
"15-10-2024","62,607.70","62,494.15","62,683.20","62,112.45","24.78M","0.38%"
"14-10-2024","62,372.30","62,368.45","62,439.05","61,881.25","17.57M","0.47%"
"11-10-2024","62,080.20","62,257.65","62,312.45","61,849.60","22.52M","0.04%"
"10-10-2024","62,056.30","62,640.20","62,672.35","61,841.85","27.94M","-0.45%"
"09-10-2024","62,334.35","63,515.10","63,517.55","62,190.75","48.12M","-1.57%"
"08-10-2024","63,326.55","63,014.15","63,562.75","62,895.35","46.84M","0.47%"
"07-10-2024","63,028.35","63,522.65","63,688.15","62,894.25","49.19M","-0.55%"
"04-10-2024","63,380.05","64,371.15","64,683.50","63,266.95","48.00M","-1.74%"
"03-10-2024","64,502.05","64,687.80","65,076.40","64,392.60","59.13M","-1.48%"
"01-10-2024","65,470.95","65,546.85","65,685.00","65,029.55","24.58M","-0.11%"
"30-09-2024","65,540.35","65,744.45","66,122.15","65,413.70","32.39M","-0.46%"
"27-09-2024","65,845.45","65,967.00","66,427.70","65,530.65","74.22M","-0.47%"
"26-09-2024","66,156.90","65,604.40","66,218.85","65,496.35","34.60M","0.97%"
"25-09-2024","65,521.70","65,817.20","65,854.30","64,970.15","30.08M","-0.42%"
"24-09-2024","65,796.65","66,276.35","66,324.85","65,697.30","27.99M","-0.77%"
"23-09-2024","66,305.20","66,008.80","66,438.70","65,787.35","23.60M","0.66%"
"20-09-2024","65,870.80","65,272.30","65,974.60","65,043.25","56.33M","1.38%"
"19-09-2024","64,975.80","64,826.20","65,458.65","64,768.10","39.19M","0.56%"
"18-09-2024","64,615.05","64,722.55","64,988.75","64,261.95","18.61M","-0.11%"
"17-09-2024","64,686.45","64,643.80","65,199.75","64,489.65","31.02M","0.14%"
"16-09-2024","64,597.00","65,026.10","65,026.10","64,322.40","26.15M","-0.72%"
"13-09-2024","65,062.80","65,616.25","65,616.25","64,912.05","28.88M","-0.69%"
"12-09-2024","65,513.20","64,958.65","65,597.85","64,697.70","41.17M","1.15%"
"11-09-2024","64,768.15","64,654.00","65,344.60","64,481.60","33.96M","0.28%"
"10-09-2024","64,584.95","64,701.45","64,883.90","64,348.40","28.31M","0.18%"
"09-09-2024","64,465.85","63,275.65","64,540.30","63,169.45","38.05M","2.04%"
"06-09-2024","63,175.70","63,694.90","63,908.50","62,905.80","33.00M","-0.82%"
"05-09-2024","63,700.40","63,867.50","64,015.50","63,554.60","25.42M","-0.07%"
"04-09-2024","63,742.90","62,906.45","63,821.30","62,906.45","25.37M","0.41%"
"03-09-2024","63,485.75","63,605.50","64,058.00","63,391.30","26.45M","-0.15%"
"02-09-2024","63,578.60","63,306.20","63,768.90","63,289.45","29.10M","0.82%"
"30-08-2024","63,059.75","63,144.70","63,585.95","62,891.50","61.23M","-0.16%"
"29-08-2024","63,162.95","62,825.80","63,355.60","62,661.30","34.10M","0.72%"
"28-08-2024","62,713.60","62,994.30","63,069.90","62,563.55","23.79M","-0.42%"
"27-08-2024","62,981.15","63,744.90","63,805.95","62,952.60","18.33M","-1.06%"
"26-08-2024","63,657.95","63,480.00","63,782.50","63,173.30","21.16M","0.39%"
"23-08-2024","63,409.25","63,586.65","63,700.75","63,134.75","23.26M","-0.12%"
"22-08-2024","63,483.60","63,424.80","63,620.90","63,155.10","28.88M","0.62%"
"21-08-2024","63,091.90","62,380.40","63,212.55","62,310.80","23.45M","1.37%"
